id,1995,2000,2005,2010,2015
ECU,0.5203840137557166,0.5639833601324907,0.7299558061270145,0.6079202024713414,0.553866676819681
EGY,0.8081630595163104,0.8244937824957252,0.7568411621182334,0.8035330184495298,0.7460038094239511
ERI,0.9406501417573127,0.9614508154635191,0.9265915807971883,0.9169321354736504,
ESP,0.1493654830329974,-0.11903408656598274,-0.5676711500772452,-0.699640800270195,-0.6476515043438449
EST,-0.41823808142346003,-0.27345680747694123,-0.21247141966327168,-0.1430834102542586,-0.01092743345153074
ETH,0.21418349475544957,0.027460621573231616,0.192142373581485,0.2258470621864508,0.2216855545108131
FIN,0.49272589343738105,0.4020892949185077,0.2288101805847603,0.08540260858591482,-0.03253284021777085
FJI,0.8019110997355174,0.8407593193665781,0.8674063667038918,0.8779090454360281,0.8876554706299961
FRA,-0.6765238823027249,-0.6485579374485709,-0.6355244728083953,-0.6086537642638417,-0.6036249257683395
FRO,0.5458124276341181,0.553232772109908,0.4702258726899384,0.44515625870425046,0.45539762596158745
FSM,0.7937635534285501,0.8556164535237779,0.8712503865580868,0.8791886690026156,0.884626368396002
GAB,-0.8009028990674878,-0.8283276221191964,-0.6709225881664818,-0.6078964729764019,-0.6105278075591211
GBR,-0.05948441144818903,-0.1034574996452391,-0.18110456811254785,-0.2523175035572686,-0.26974288679742736
GEO,0.5561043521947743,0.6382331707473959,0.638850651594295,0.6391511366429657,0.6707051223293388
GHA,0.2791469194312796,0.4463758984195229,0.32171404062853354,0.456527214039565,0.44629194997122607
GIB,0.16440716911764705,0.09665258368540787,0.11642411642411643,0.165,0.18967401201966855
GIN,-0.3587205383062443,-0.22970812467793295,0.2407373889726831,0.33401721451978406,0.31271041371670166
GMB,-0.58737063065695,-0.6322967410422403,-0.5003884970894562,-0.37411847135698295,-0.3519728756705175
GNB,0.4232135976366828,0.6037749621982377,0.6209965781075781,0.6496311636743286,0.6457347131990467
GNQ,0.8667773117724897,0.8750614354715702,0.8531916641564203,0.8349683172964093,0.8044337553306388
GRC,0.08249334627514476,-0.060590766894080404,-0.14219513563782463,-0.21461274569118274,-0.1753376043490375
GRD,0.8683048233314639,0.8657757805108799,0.8617613619800017,0.8513284426241805,0.858593275625909
GRL,0.20851875397329941,0.3204633204633205,0.3722871452420701,0.4445827037596658,0.4928978480904993
GTM,0.48066828788603627,0.8429590287574872,0.8520554585749611,0.8602065882456817,0.8602334439704306
GUM,-0.9421849021278974,-0.9237286997623236,-0.9285229224644146,-0.9423908716996152,-0.9435752352128429
GUY,0.9599514521615754,0.9567847069016584,0.9478265757421682,0.9413974595026874,0.9370476084671459
HKG,-0.5562985021113136,-0.542719396708192,-0.5194307087517123,-0.4877932410946856,-0.45886649157922255
HND,0.2328646230178582,0.843057121641319,0.8800977235727018,0.9074653916642433,0.9168154357258551
HRV,0.11184073740383949,0.2911358031614942,0.2453472476156902,0.21332229655076862,0.21659091803961053
HTI,0.9349225430239277,0.9388166789557757,0.9402459351511149,0.9397119776493186,0.9380378166250446
HUN,0.12148781958969923,0.17913234424547594,0.1389416911368131,0.12680604074613774,0.1502365858295559
IDN,0.7186309473416864,0.7974339695859911,0.8260891505466779,0.8562485748015884,0.8602651143874164
IMN,-0.5925691270308187,-0.6699594561297404,-0.6455374619965849,-0.6007058914788814,-0.5934850761496652
IND,0.0273724874740688,0.11699259441861674,0.24693363419977,0.4272802413955296,0.5037620580315104
IRL,0.5812165488719655,0.39867123591864173,0.1301735967833255,0.028047552473598587,0.08108134728869047
IRN,-0.5908889079352265,-0.5236417593330331,-0.43970275601138725,-0.42561238333526497,-0.377215522503239
IRQ,0.7659539768199952,0.7212852542185786,0.8644602706470303,0.9310836157919496,0.6380401506146112
ISL,0.2464759899397555,0.2384005318896329,0.05815576781778104,-0.023662536496085296,0.011030570438071227
ISR,-0.6890086225629525,-0.6728431386463657,-0.6411892768475108,-0.6095658025216036,-0.6081892713957067
ITA,0.2932819958092846,0.18780343980908282,-0.1758921074477473,-0.36871478522683365,-0.33138357025878606
JAM,0.9436473075398826,0.9480205800504794,0.9517336830318065,0.9563190123800307,0.9614431774040116
JOR,-0.6392565889609869,-0.6795836484933823,-0.6844574341561105,-0.6386120231600951,-0.6325514739552919
JPN,-0.355410755238318,-0.4025346386438833,-0.46170619863340173,-0.4667844594515389,-0.4216321866011025
KAZ,0.0097957910898424,0.10798835409660061,0.10015446255859768,0.08821060946578352,0.06938416855480467
KEN,-0.26447735138703593,-0.2801789440752896,-0.2973633922591507,-0.3466350573002427,-0.35150886371551193
KGZ,0.05101385456936276,0.19747067259414117,0.3663577294355891,0.5326777840564586,0.5836099831200268
KHM,0.6487764503977068,0.5284222620895402,0.7183009165303204,0.8457957640649948,0.8869671783280642
KIR,0.36158643850951544,0.32666775938370757,0.2662094763092269,0.23385236447520186,0.2395217448429904
KNA,0.8464418015207643,0.8369936855074696,0.8275462962962963,0.8264250803337564,0.8361169881767269
KOR,0.8750975866041549,0.7842052867190525,0.6259394394121836,0.4417444892275169,0.29263264852926835
KWT,-0.8052749317026122,-0.8118928709319382,-0.8186337827050807,-0.8205820421177242,-0.871899265506059
LAO,0.9245916473067932,0.9459231017418215,0.9634316152418,0.9714772473359078,0.9735402779276472
LBN,-0.06774475447315226,-0.10691119136355938,-0.10099780933074726,-0.06929376749191274,-0.4292028016888029
LBR,0.4854289831535539,0.31960979293851094,0.6440389333127192,0.472766624967733,0.43756918136039785
LBY,-0.7352249517733493,-0.7559882514584878,-0.7223937920113976,-0.6786304604486423,-0.6887002846300854
LCA,0.723568456823451,0.7158949285782763,0.7236775767842378,0.7316443470346775,0.7414168196342376
LIE,-0.6280620907106476,-0.7033105335157319,-0.7273440746041272,-0.7290184921763869,-0.7147490233655193
LKA,0.9184475120704817,0.9242033558924426,0.9355230947284224,0.9494415073878271,0.9558548970282057
LSO,0.9425941847190314,0.9396675922572337,0.9483844801946735,0.9661084894355918,0.9783490689175078
LTU,0.1393943004469686,0.2648967785823453,0.3619412307415965,0.5087697286379876,0.6004282554473152
LUX,-0.6175266070121834,-0.625128769228083,-0.5283895100671482,-0.47802954772047496,-0.6063288609210891
LVA,-0.4031876051770233,-0.28616176439820307,-0.15970495556485562,-0.004519717969598697,0.12381209116883074
MAC,-0.36323456236035634,-0.3762782065778477,-0.38534996997397747,-0.38864054693662897,-0.3877088198801105
MAR,0.9545433571808801,0.9572450852651165,0.9640413026394574,0.9585239071322222,0.9502361907854634
MCO,-0.4272015536808885,-0.401854714064915,0.2524832524832525,0.4124296797931053,0.4458305975049245
MDA,0.27040627521088734,0.4301828516121686,0.6200487995007401,0.6899147126509061,0.7302017669822571
MDG,0.5736565123596741,0.5604390001402149,0.7420196408415959,0.7319164566260941,0.7256666121380664
MDV,-0.8275405157476302,-0.9124482998426119,-0.921037890161106,-0.9238734261100067,-0.9379235831450742
MEX,0.8727418378599404,0.8912727445965903,0.873414997303156,0.8488386160552398,0.8242057496034375
MHL,0.44567153544709653,0.5591753047044082,0.4593193599278792,0.34554973821989526,0.36978959904724096
MKD,0.6389623750734862,0.6200478506863277,0.5695160225207132,0.5774986062436993,0.5990951277899581
MLI,0.6670258893932094,0.6790499631615523,0.600243997282272,0.5798263368479895,0.6102704850529851
MLT,0.7210171968167427,0.6589026874093564,0.6074109156879902,0.5018756760488826,0.4423201668422044
MMR,0.7805869748489532,0.8584087802857735,0.9189746372656248,0.9467392715672311,0.9565801431147053
MNE,0.9977684835956163,0.9982017860787353,0.9978300662295737,0.25367144116876,0.25728461926420004
MNG,0.606368682442302,0.6076552504804276,0.5905920397074583,0.5788194303771826,0.5521567189586989
MNP,-0.8438924004115831,-0.8668555921131631,-0.8601183613865191,-0.798700049998077,-0.7756795664323821
MOZ,0.7975762382925022,0.698030442017237,0.6596037493379753,0.6456474374179286,0.6512892153966803
MRT,0.26312884666845066,0.3090859335642807,0.27495302845410347,0.32898290623436993,0.05660981521424918
MUS,0.8802878738313734,0.7713012954713595,0.7392842295144345,0.725589048769387,0.715631340474964
MWI,-0.15237900730665707,0.007612856784495076,0.12862515922686718,0.22836725217726134,0.28381336515817757
MYS,0.010627472220854466,0.014859757268543041,-0.06873530984934001,-0.1554997740275374,-0.11646008632949444
NAM,-0.5985137520642333,-0.45980076390467267,-0.27341800029364266,-0.03638534661449314,0.22704940099609638
NCL,-0.8110732227919931,-0.8236379572819117,-0.8327416997285446,-0.8387133656008232,-0.8348411377288847
NER,0.09811704598542806,0.26516826773891145,0.38457197523432796,0.45347490846233157,0.3871256815729878
NGA,0.1774487246125272,0.1533118589455515,0.14639308364113868,0.08570340723949847,0.006276611211498121
NIC,0.8873475809623705,0.8886410272502001,0.855696978329082,0.887210146070606,0.8861727658896147
NLD,-0.2750962826523778,-0.32830789521831166,-0.3444099320450219,-0.3229944163618565,-0.3211684333289048
NOR,-0.19635383301302584,-0.25987911124799856,-0.33542360280570194,-0.4778176601375179,-0.5747021706181245
NPL,0.1352636021885782,0.17565746376820368,0.2713538791357134,0.4247186222641281,0.5323849504607813
NRU,-0.2721169983217454,-0.21672439386442355,-0.10175106483672504,-0.008492081707596971,-0.02706002034587996
NZL,-0.12816773785691707,-0.12348383447336611,-0.17299630483156184,-0.14688361151490398,-0.10137511417129207
OMN,-0.9478144205453625,-0.9490075822059139,-0.9448037802875432,-0.9482987003779837,-0.9759505279599209
PAK,-0.04670545629399633,-0.103817955365834,0.10259482564488237,0.12056635764410778,0.24151296078557288
PAN,0.29696577151113546,0.2375807355548818,0.04793999878046302,-0.0758395084165155,-0.12692945372675937
PER,0.7986750210955313,0.8267910104518564,0.8545191922604598,0.8809773436576216,0.880278866253487
PHL,0.8788874269033686,0.8568868746347327,0.9016059341128847,0.9360820605787191,0.9429730083349841
PLW,-0.1772028313400049,-0.19643215073160955,-0.24265193370165747,-0.34832583708145926,-0.3489795918367347
PNG,-0.7726531176551915,-0.6877785185445103,-0.7410566287935867,-0.7027711303020844,-0.6873644251626898
POL,0.321036050172383,0.4477142801911313,0.622616269548013,0.7337694499669349,0.7580858002356342
PRI,0.6109275089900594,0.6381319264920907,0.6505715169324368,0.7025045881742551,0.7442596011152085
PRK,0.26762483536289483,0.3811828523782597,0.40748875890334646,0.4302012016680071,0.416960864375903
PRT,0.5968187595802966,0.5408918619672837,0.43057176455997676,0.4656836842854657,0.4662271673187585
PRY,0.2982828675473763,0.3691054592248946,0.5363319847533847,0.6598041696212071,0.6936862393114447
PSE,0.7949230117839066,0.8261745917924969,0.8404066035540274,0.8601920434389915,0.8769402341164081
PYF,-0.7431398694645238,-0.7245971933471933,-0.8300471911565066,-0.9264390108748355,-0.9155072463768116
QAT,-0.9271187041628143,-0.9191179703645077,-0.9445727050658702,-0.9687229873494039,-0.9693710638191293
ROU,0.7757133123359867,0.8199161707732092,0.8845741961428231,0.9181478830684043,0.8870573279019561
RUS,-0.010580102780272936,-0.04751567967393819,-0.05069254907500366,-0.035293515951464315,-0.047973280014336976
RWA,0.8148193380825692,-0.024381811371910953,-0.17604207312874423,-0.12007154282312592,-0.15679425741383113
SAU,-0.9486353750032471,-0.9414663208549394,-0.9442090833582532,-0.9456744772088767,-0.9465965746172894
SDN,-0.15517501209578274,0.056508696932602846,0.3990640175338969,0.5457267800507709,0.7554752759937875
SEN,0.1741032948814906,0.32303856860478636,0.40018342650825195,0.4415924404741828,0.4512874634310283
SGP,-0.6524372413348138,-0.7353310479531231,-0.7414098024264538,-0.7441946998908248,-0.7562069806493504
SLB,-0.2321907600596125,-0.1780291753498065,-0.003091944670463792,0.16657963446475196,0.2600262984878369
SLE,0.6277871052603436,0.6784694148958139,-0.009757455592373296,0.16297355873428696,0.23240041135824713
SLV,0.9168214621736548,0.933765495232957,0.9359092131504603,0.9387336034352722,0.9430029486831718
SMR,-0.20239249919172325,-0.07377049180327869,-0.1849986006157291,-0.31611539042440717,-0.3427511415525114
SOM,0.9605914231214289,0.9988487351523185,0.9979573020833964,0.99756866304637,0.9978963265277528
SRB,0.18779351803854516,0.13905732555806988,0.06271730216278422,0.02961270806972301,0.08898645688919396
STP,0.5904917620425104,0.7040872308325332,0.7930446434009379,0.8400621118012422,0.8756313957444581
SUR,0.8593613679986041,0.845357513932181,0.8392431945427634,0.8155730478836155,0.7883353825710424
SVK,0.47012205393650747,0.3692502568730531,0.3600511691410718,0.3480300879614624,0.31854559349411493
SVN,-0.2325603567909997,-0.18051568021201414,-0.233667359732362,-0.3214904611632143,-0.2529591304995161
SWE,-0.5826880705067674,-0.5620170194857692,-0.5847704154532967,-0.6223877093190688,-0.6407432348710544
SWZ,0.13629385554349047,0.2648534857056933,0.2903441469548884,0.4468689623820889,0.592154970127644
SYC,0.6179245283018868,0.20594534951645355,0.06457584667320047,-0.018484458340996872,-0.026705250103348493
SYR,0.3847348722588283,0.4072484834931373,0.22160414848456605,-0.07499443140997544,0.819394425695608
TCA,-0.5980635875964935,-0.8167330677290837,-0.7422583672192681,-0.6827548310284824,-0.6822872610387414
TCD,0.5216097758374038,0.35174569404224865,-0.2581918354920237,-0.3582459619104623,-0.4255586532882354
TGO,0.5428053478359393,0.3582139544470782,0.2812345828271463,0.2374124513618677,0.27262089317668364
THA,-0.32799420113500977,-0.40980725540983864,-0.5481509181444232,-0.614343049682187,-0.641537083039886
TJK,0.20329174008167528,0.252736871700353,0.3235858199993,0.35791630760984827,0.36420530578774307
TKM,-0.05182719077935479,0.019967024431898184,0.04544753366483975,0.09919900849368905,0.1121853855943454
TLS,0.8041648305707151,0.8805718558700143,0.8082212743166473,0.5610292796838513,0.5894945363921017
TON,0.9392555729420516,0.9451697127937336,0.9403329220687284,0.9360718430715957,0.9354229931202498
TTO,0.7050227044264966,0.7768913544372532,0.77184486390761,0.7834684517560132,0.7898808892746105
TUN,0.8722772931403504,0.8835649623868418,0.9055946718041914,0.8903031106466932,0.8686574703933961
TUR,0.4278677711276751,0.4103176457962008,0.4010881957961018,0.40335578445026454,0.044099667272894896
TUV,0.7056194125159643,0.7079495052882975,0.7493827160493827,0.7818489289740699,0.7986036519871106
TZA,-0.6520234459688729,-0.6144331271190752,-0.5233995147893253,-0.0638222824208306,0.07292675939661669
UGA,-0.13325996786333694,-0.06681180078906124,-0.0769891061906135,0.02831254986554771,-0.08103813108551931
UKR,-0.01411500362134818,0.043722584275288634,0.08730026725811527,0.10202515897013772,0.12901827021830095
URY,0.45689517729920004,0.4838014732825392,0.5893139594112758,0.643854993829893,0.6701331144842325
USA,-0.8676522138740604,-0.884845526661218,-0.8802178879681679,-0.8732065661189305,-0.8701520048005158
UZB,0.03749743681991827,0.09653988553974531,0.17118372701842116,0.25318338199437684,0.29073538349337547
VCT,0.8495876584745415,0.8659980645728864,0.8682240293363666,0.8658032142130603,0.8741335165178292
VEN,-0.6190086147596845,-0.5244935884264267,-0.424488532133,-0.4163222574156878,-0.39818979504303337
VGB,-0.45097399951096256,-0.4694142229267238,-0.5307636745682579,-0.5781042996507286,-0.60713299839894
VIR,-0.8875015153351922,-0.8720311816989654,-0.884509722945433,-0.9013234928857822,-0.898510950972928
VNM,0.9367069340788132,0.9437971724637362,0.9544217664504197,0.9513860043466233,0.9485299465210099
VUT,0.5377705185790118,0.5921886888156226,0.5584415584415584,0.520503491002065,0.5350336064819078
WSM,0.8947196795006173,0.8841395614412935,0.8953080728041108,0.9116103489549765,0.921242024670353
YEM,0.6460212073519271,0.6483624032215836,0.6415846780164766,0.5571936020731305,0.5356819865078661
ZAF,-0.4077830955124228,-0.30932663336974126,-0.31311740232615876,-0.43711968509384125,-0.5277368569145151
ZMB,-0.2470945436696859,-0.32669986205968443,-0.12379929127998383,0.2308415553583706,0.37802391324497175
ZWE,-0.21846907524564224,-0.07656342711491876,0.12200248268831848,0.39901981469060344,0.5376729615106188
